,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,id,Race
3630,Bachelors,2013,Bangalore,3,34.0,Male,No,5,3630,white
4524,Bachelors,2017,New Delhi,2,32.0,Male,No,5,4524,white
4553,PHD,2013,Pune,1,34.0,Female,No,0,4553,white
3371,Bachelors,2017,Bangalore,3,39.0,Male,Yes,2,3371,black
78,Bachelors,2012,Bangalore,3,40.0,Male,No,1,78,white
2907,Bachelors,2017,New Delhi,2,31.0,Female,No,5,2907,white
3824,Bachelors,2016,New Delhi,3,38.0,Male,No,3,3824,white
264,Bachelors,2016,Bangalore,3,28.0,Male,No,4,264,white
1598,Masters,2017,New Delhi,2,27.0,Female,No,4,1598,black
2322,Masters,2017,New Delhi,2,27.0,Male,No,4,2322,yellow
4497,Bachelors,2018,New Delhi,3,38.0,Female,Yes,2,4497,white
4188,Bachelors,2016,Pune,3,24.0,Male,No,1,4188,white
4337,Bachelors,2018,Bangalore,3,38.0,Female,Yes,1,4337,black
1178,Masters,2017,Pune,2,25.0,Female,No,2,1178,black
2070,PHD,2015,New Delhi,2,31.0,Female,Yes,1,2070,white
3786,Bachelors,2016,Bangalore,3,38.0,Male,No,2,3786,black
4338,PHD,2015,New Delhi,3,23.0,Female,No,0,4338,white
2386,Bachelors,2014,New Delhi,3,29.0,Female,Yes,2,2386,white
2275,Bachelors,2012,Bangalore,3,31.0,Female,Yes,2,2275,white
1340,Bachelors,2014,Pune,2,25.0,Female,No,2,1340,white
4523,Bachelors,2015,Bangalore,3,30.0,Male,No,1,4523,white
3237,Bachelors,2016,Pune,3,33.0,Female,No,3,3237,white
2640,Bachelors,2015,Pune,1,31.0,Female,No,0,2640,white
10,Masters,2012,Bangalore,3,29.0,Male,No,5,10,black
438,Bachelors,2017,Bangalore,3,28.0,Male,No,4,438,white
1366,Bachelors,2018,New Delhi,3,30.0,Female,No,0,1366,black
971,Bachelors,2017,Bangalore,3,26.0,Male,No,2,971,white
2460,Bachelors,2013,Pune,3,27.0,Male,No,4,2460,white
1482,Masters,2017,Pune,2,26.0,Female,No,3,1482,white
669,PHD,2014,New Delhi,3,30.0,Male,No,2,669,white
2914,Bachelors,2017,Bangalore,3,30.0,Male,No,0,2914,white
2893,Masters,2018,Pune,3,30.0,Male,No,2,2893,white
2305,Bachelors,2015,Bangalore,3,29.0,Female,No,2,2305,white
4471,Bachelors,2016,Pune,2,41.0,Female,No,3,4471,white
1926,Bachelors,2015,New Delhi,3,26.0,Male,No,2,1926,white
1337,Bachelors,2015,Bangalore,3,26.0,Male,No,3,1337,white
3587,Bachelors,2016,New Delhi,3,33.0,Female,Yes,4,3587,white
3076,Masters,2017,Pune,3,35.0,Male,No,4,3076,white
628,Masters,2017,Pune,3,27.0,Male,No,4,628,white
409,Bachelors,2016,Bangalore,3,28.0,Female,No,4,409,white
4459,Masters,2017,Pune,2,32.0,Male,Yes,2,4459,white
1198,Bachelors,2013,Pune,2,27.0,Female,No,3,1198,white
2636,Bachelors,2014,Pune,3,27.0,Male,No,4,2636,white
3667,Bachelors,2014,Bangalore,3,37.0,Male,No,0,3667,white
2679,Bachelors,2014,Bangalore,3,32.0,Male,No,2,2679,white
1201,Bachelors,2014,Bangalore,3,29.0,Male,No,4,1201,black
4109,Bachelors,2012,Pune,1,37.0,Male,No,1,4109,white
760,Bachelors,2014,Bangalore,3,25.0,Male,No,2,760,black
3106,Bachelors,2015,Bangalore,3,40.0,Male,No,4,3106,white
3610,Bachelors,2015,Pune,2,41.0,Female,Yes,1,3610,white
4078,Bachelors,2013,Pune,3,36.0,Male,No,1,4078,white
4339,Bachelors,2014,New Delhi,1,30.0,Female,No,5,4339,black
1600,Bachelors,2016,Bangalore,3,28.0,Female,No,4,1600,black
2211,Bachelors,2015,Pune,2,31.0,Female,Yes,1,2211,white
3416,Bachelors,2012,Bangalore,3,39.0,Female,No,4,3416,white
1593,Masters,2015,New Delhi,3,30.0,Male,No,2,1593,white
1458,Masters,2018,Bangalore,3,30.0,Male,No,2,1458,black
4200,PHD,2012,New Delhi,3,27.0,Male,No,3,4200,white
2178,Bachelors,2012,Bangalore,3,30.0,Female,No,1,2178,yellow
3111,Bachelors,2015,Pune,2,36.0,Female,Yes,2,3111,white
2281,Bachelors,2017,New Delhi,3,28.0,Male,No,4,2281,white
693,Bachelors,2015,Bangalore,3,26.0,Female,No,3,693,white
1578,Masters,2013,New Delhi,3,26.0,Male,No,3,1578,white
2060,Bachelors,2017,New Delhi,3,28.0,Male,No,4,2060,white
4445,Bachelors,2016,Bangalore,3,28.0,Male,No,5,4445,white
2984,Bachelors,2017,Bangalore,3,31.0,Male,No,1,2984,white
2351,Bachelors,2015,Pune,2,31.0,Female,No,1,2351,white
2613,Bachelors,2014,Pune,2,31.0,Female,No,1,2613,white
3930,Bachelors,2017,Pune,2,32.0,Male,No,0,3930,white
3716,Bachelors,2015,Pune,3,33.0,Female,No,3,3716,white
3063,Bachelors,2013,Bangalore,3,42.0,Female,Yes,5,3063,white
1370,Bachelors,2013,Bangalore,3,30.0,Female,No,3,1370,white
4526,Masters,2015,Pune,2,31.0,Female,No,1,4526,white
42,Bachelors,2013,Bangalore,3,32.0,Male,No,3,42,white
1240,Bachelors,2012,Bangalore,3,29.0,Male,No,5,1240,white
1418,Bachelors,2013,Bangalore,3,26.0,Male,No,3,1418,white
878,Bachelors,2017,Bangalore,2,29.0,Male,No,5,878,black
1483,Bachelors,2017,New Delhi,3,30.0,Female,No,2,1483,black
3779,Bachelors,2014,Bangalore,3,42.0,Female,No,4,3779,white
2471,Bachelors,2014,Bangalore,3,31.0,Male,No,2,2471,white
55,PHD,2013,New Delhi,3,30.0,Male,No,2,55,white
879,Bachelors,2016,Bangalore,3,26.0,Male,No,2,879,black
1318,Bachelors,2016,Bangalore,2,27.0,Male,No,3,1318,black
2633,Bachelors,2013,Pune,3,31.0,Male,No,4,2633,white
4122,Bachelors,2015,Pune,1,35.0,Female,No,3,4122,white
1238,Bachelors,2015,Bangalore,3,28.0,Male,No,5,1238,white
1513,Masters,2017,New Delhi,2,25.0,Female,No,2,1513,white
135,Masters,2018,New Delhi,3,28.0,Male,No,4,135,white
2258,Bachelors,2017,Pune,3,29.0,Male,Yes,5,2258,white
2828,Bachelors,2017,New Delhi,3,27.0,Female,No,4,2828,black
4486,Bachelors,2017,Pune,3,28.0,Male,No,5,4486,white
1862,Bachelors,2015,Pune,3,26.0,Male,No,2,1862,white
3928,PHD,2018,New Delhi,3,34.0,Female,No,0,3928,white
3231,Masters,2012,New Delhi,3,39.0,Male,No,2,3231,white
3956,Bachelors,2012,Bangalore,3,35.0,Male,No,1,3956,white
1498,Bachelors,2017,Bangalore,3,27.0,Male,No,3,1498,white
4149,Bachelors,2015,Pune,3,34.0,Female,No,1,4149,white
4586,Bachelors,2014,New Delhi,2,24.0,Female,No,1,4586,white
2941,Masters,2017,Pune,2,28.0,Male,No,5,2941,black
178,Bachelors,2014,New Delhi,3,26.0,Female,No,2,178,white
2788,Bachelors,2016,Bangalore,3,29.0,Male,Yes,3,2788,black
4637,Bachelors,2018,Bangalore,3,33.0,Male,Yes,2,4637,black
3212,Bachelors,2012,Bangalore,3,36.0,Male,No,1,3212,white
300,Bachelors,2013,Bangalore,3,27.0,Male,No,4,300,black
3275,PHD,2013,New Delhi,1,37.0,Female,No,3,3275,black
1663,Masters,2014,New Delhi,3,26.0,Female,No,3,1663,white
4378,Masters,2017,New Delhi,2,26.0,Female,No,2,4378,black
1001,Bachelors,2013,Pune,3,26.0,Male,No,2,1001,white
3261,PHD,2018,New Delhi,3,37.0,Female,No,0,3261,white
4174,Bachelors,2018,Bangalore,3,37.0,Male,Yes,5,4174,white
3590,Bachelors,2015,Bangalore,3,33.0,Male,No,5,3590,white
228,Bachelors,2014,Pune,2,28.0,Female,No,5,228,black
818,Bachelors,2018,Bangalore,3,26.0,Male,Yes,2,818,black
988,Masters,2016,Bangalore,3,28.0,Female,No,4,988,white
29,Masters,2017,New Delhi,2,31.0,Female,No,2,29,white
1657,Bachelors,2017,Pune,2,25.0,Female,No,2,1657,white
561,Bachelors,2017,Bangalore,3,25.0,Female,No,2,561,white
3464,Masters,2017,Bangalore,3,42.0,Male,No,4,3464,black
4533,Bachelors,2014,Pune,3,39.0,Female,No,4,4533,white
225,Bachelors,2013,Pune,3,29.0,Male,No,2,225,black
4101,Bachelors,2018,Pune,3,41.0,Male,No,3,4101,white
4089,Bachelors,2013,Bangalore,3,41.0,Male,No,3,4089,white
3443,Bachelors,2013,Bangalore,3,32.0,Male,Yes,4,3443,white
4128,Bachelors,2012,Bangalore,3,38.0,Male,No,4,4128,white
3010,Bachelors,2016,Bangalore,3,38.0,Female,No,0,3010,white
668,Bachelors,2016,Bangalore,3,28.0,Female,No,4,668,white
2943,Bachelors,2013,New Delhi,3,29.0,Female,No,5,2943,white
3006,Bachelors,2014,Pune,3,36.0,Male,No,3,3006,black
3539,Bachelors,2014,New Delhi,3,34.0,Male,No,3,3539,white
151,Bachelors,2016,Bangalore,3,26.0,Male,No,2,151,black
1802,Bachelors,2014,Bangalore,3,27.0,Female,No,3,1802,black
702,Bachelors,2015,Bangalore,3,27.0,Male,No,4,702,white
4439,Bachelors,2017,New Delhi,2,42.0,Female,No,3,4439,black
1444,Bachelors,2017,New Delhi,3,27.0,Male,No,4,1444,white
2950,Masters,2017,New Delhi,3,28.0,Male,No,5,2950,black
3517,Bachelors,2012,Bangalore,3,37.0,Male,No,5,3517,black
854,Bachelors,2013,Pune,3,28.0,Female,Yes,4,854,black
1832,PHD,2018,Bangalore,3,29.0,Male,No,5,1832,white
2881,Masters,2017,New Delhi,2,28.0,Female,Yes,4,2881,white
3294,Masters,2017,New Delhi,3,40.0,Female,No,5,3294,black
4284,Bachelors,2015,Pune,2,24.0,Female,No,0,4284,white
4209,Bachelors,2014,Pune,3,30.0,Male,No,3,4209,white
2337,Bachelors,2018,Bangalore,3,27.0,Male,No,4,2337,white
206,Bachelors,2017,Bangalore,3,27.0,Male,No,3,206,white
1147,Masters,2012,New Delhi,3,25.0,Male,No,2,1147,white
3136,Bachelors,2016,New Delhi,3,36.0,Male,No,1,3136,white
3297,Bachelors,2017,Pune,3,34.0,Male,No,2,3297,black
3238,Bachelors,2017,Pune,2,43.0,Female,No,2,3238,white
4635,Bachelors,2014,Bangalore,3,23.0,Female,No,0,4635,white
1245,Bachelors,2015,Bangalore,3,30.0,Male,No,3,1245,white
4084,Masters,2017,Pune,2,24.0,Male,No,1,4084,white
3852,Bachelors,2017,Bangalore,3,34.0,Male,No,0,3852,white
2731,Bachelors,2014,Bangalore,3,28.0,Male,No,5,2731,white
3333,Masters,2018,New Delhi,3,36.0,Male,No,2,3333,white
2665,Bachelors,2017,Pune,3,32.0,Male,No,5,2665,white
1982,Bachelors,2017,New Delhi,2,26.0,Male,No,3,1982,white
869,Bachelors,2015,Pune,3,26.0,Male,No,3,869,white
1659,PHD,2016,New Delhi,1,27.0,Male,No,4,1659,black
3233,Bachelors,2014,Pune,2,38.0,Female,No,2,3233,black
3050,Bachelors,2018,Bangalore,3,39.0,Male,No,2,3050,white
4291,Masters,2014,New Delhi,3,29.0,Male,No,5,4291,white
2677,Bachelors,2012,Bangalore,3,31.0,Male,No,1,2677,white
3397,Bachelors,2013,Bangalore,3,41.0,Male,No,4,3397,white
3078,Masters,2018,Bangalore,3,41.0,Male,No,3,3078,white
3985,Bachelors,2015,Pune,3,36.0,Male,Yes,7,3985,white
1138,Bachelors,2013,Pune,2,27.0,Female,No,4,1138,white
2694,Bachelors,2012,Bangalore,3,27.0,Male,No,4,2694,white
4235,Bachelors,2012,Pune,3,30.0,Male,No,2,4235,white
4310,Bachelors,2016,Bangalore,3,35.0,Male,No,1,4310,white
4300,Bachelors,2017,Bangalore,3,26.0,Male,No,3,4300,white
3369,Bachelors,2015,Bangalore,3,32.0,Male,No,1,3369,white
2179,Bachelors,2018,Pune,3,28.0,Male,No,5,2179,black
2186,Masters,2018,Bangalore,3,29.0,Female,No,2,2186,white
2639,Bachelors,2012,Pune,3,31.0,Male,No,0,2639,white
4494,Bachelors,2017,Bangalore,3,40.0,Male,No,3,4494,black
416,Masters,2017,New Delhi,3,30.0,Male,Yes,2,416,white
2086,Masters,2017,Pune,2,31.0,Male,No,2,2086,black
4054,Masters,2017,New Delhi,2,24.0,Male,No,1,4054,white
3986,Bachelors,2014,Bangalore,3,36.0,Male,Yes,5,3986,white
2754,Bachelors,2016,New Delhi,3,28.0,Female,No,4,2754,black
136,Masters,2017,New Delhi,1,26.0,Female,No,3,136,white
1474,Bachelors,2012,Pune,3,26.0,Male,No,3,1474,white
1122,Bachelors,2015,New Delhi,2,27.0,Female,No,3,1122,black
4131,Bachelors,2017,Pune,2,36.0,Male,No,2,4131,white
25,Bachelors,2013,Bangalore,3,24.0,Female,Yes,0,25,white
657,Masters,2017,Pune,2,30.0,Female,No,1,657,white
3942,Bachelors,2017,Pune,3,39.0,Female,No,0,3942,white
449,Bachelors,2017,Bangalore,3,27.0,Male,No,4,449,black
3432,Masters,2017,New Delhi,2,37.0,Male,Yes,2,3432,white
3296,Bachelors,2012,Pune,3,35.0,Male,No,2,3296,white
3124,Bachelors,2012,Bangalore,3,33.0,Male,No,4,3124,white
1401,Bachelors,2015,New Delhi,3,29.0,Male,No,5,1401,white
3282,Bachelors,2014,Bangalore,3,40.0,Male,No,5,3282,white
1258,Masters,2015,Pune,2,26.0,Female,No,2,1258,white
1270,Bachelors,2014,Bangalore,3,27.0,Male,No,3,1270,white
1449,Bachelors,2013,Pune,2,30.0,Male,Yes,0,1449,black
1052,Bachelors,2014,Pune,3,28.0,Male,No,4,1052,white
2825,Bachelors,2018,Bangalore,3,30.0,Male,No,5,2825,white
2437,Bachelors,2014,Bangalore,3,28.0,Male,No,5,2437,white
3990,Bachelors,2018,Bangalore,3,35.0,Male,No,5,3990,white
276,Bachelors,2012,Bangalore,3,26.0,Male,No,3,276,black
2441,Bachelors,2012,Pune,3,32.0,Male,No,1,2441,white
2158,Bachelors,2018,Pune,2,30.0,Female,No,2,2158,white
588,Bachelors,2014,Bangalore,3,28.0,Male,No,5,588,white
2207,Bachelors,2015,Bangalore,3,30.0,Male,Yes,1,2207,white
970,Bachelors,2015,New Delhi,3,30.0,Female,No,3,970,black
3184,Bachelors,2016,New Delhi,3,33.0,Male,No,4,3184,white
2708,PHD,2017,New Delhi,3,28.0,Male,No,5,2708,white
4240,Bachelors,2012,Pune,1,33.0,Male,No,4,4240,black
3334,Bachelors,2018,New Delhi,3,38.0,Male,No,4,3334,white
1759,Bachelors,2017,Pune,3,30.0,Male,No,3,1759,black
2181,PHD,2017,Bangalore,3,28.0,Male,No,5,2181,white
3757,Bachelors,2017,New Delhi,2,32.0,Male,No,2,3757,white
4263,Bachelors,2017,Bangalore,3,26.0,Male,No,2,4263,black
2272,Bachelors,2014,Pune,3,30.0,Male,No,2,2272,black
3825,Bachelors,2015,Pune,3,39.0,Male,No,4,3825,white
927,Bachelors,2017,Pune,3,25.0,Male,No,2,927,white
3226,Bachelors,2013,Bangalore,3,33.0,Female,No,4,3226,white
3068,Bachelors,2014,Bangalore,3,40.0,Male,No,2,3068,black
4625,Bachelors,2013,Pune,3,39.0,Male,No,3,4625,black
24,Bachelors,2017,Bangalore,3,31.0,Male,No,4,24,white
4575,Bachelors,2014,Bangalore,3,37.0,Male,No,3,4575,white
443,Bachelors,2014,Pune,3,27.0,Male,No,3,443,white
4246,Bachelors,2013,Pune,2,30.0,Male,No,5,4246,black
4500,Bachelors,2013,Bangalore,3,38.0,Female,No,2,4500,white
2142,Bachelors,2016,Pune,3,30.0,Male,No,2,2142,white
754,Bachelors,2017,Pune,2,27.0,Female,No,4,754,white
2265,Bachelors,2018,Bangalore,3,30.0,Female,Yes,2,2265,black
1047,Bachelors,2017,New Delhi,3,26.0,Female,No,3,1047,black
780,Bachelors,2017,New Delhi,3,27.0,Male,No,3,780,white
900,Bachelors,2012,Pune,3,29.0,Male,No,5,900,black
3035,Bachelors,2014,Bangalore,3,39.0,Female,No,2,3035,white
1952,PHD,2017,New Delhi,3,26.0,Male,No,2,1952,white
2760,PHD,2018,New Delhi,3,32.0,Male,No,2,2760,white
1197,Bachelors,2013,Pune,2,27.0,Male,No,4,1197,white
100,Masters,2012,Pune,3,26.0,Male,No,3,100,white
1049,Bachelors,2012,Pune,1,29.0,Female,No,5,1049,black
1627,Bachelors,2017,Bangalore,3,27.0,Male,No,4,1627,white
4527,Masters,2018,New Delhi,3,40.0,Female,No,2,4527,black
2831,Bachelors,2014,New Delhi,3,31.0,Female,No,2,2831,white
3800,Bachelors,2017,Pune,3,35.0,Female,No,1,3800,white
2443,Bachelors,2014,Bangalore,3,28.0,Male,No,5,2443,black
1271,Bachelors,2018,Pune,3,28.0,Male,No,4,1271,white
4412,Bachelors,2014,Bangalore,3,29.0,Female,No,5,4412,white
2748,Bachelors,2017,New Delhi,2,28.0,Female,No,4,2748,white
766,Bachelors,2014,Bangalore,3,26.0,Male,No,2,766,yellow
1889,Masters,2017,Pune,3,28.0,Male,No,5,1889,white
3660,Bachelors,2015,New Delhi,3,35.0,Female,No,2,3660,white
3060,Masters,2017,New Delhi,2,37.0,Male,Yes,2,3060,white
168,Bachelors,2015,Bangalore,3,30.0,Male,No,3,168,black
73,Bachelors,2014,Bangalore,1,29.0,Male,No,5,73,white
2653,Bachelors,2015,Pune,3,30.0,Female,No,3,2653,white
4636,Masters,2014,New Delhi,3,39.0,Female,No,0,4636,white
2985,Bachelors,2013,Bangalore,3,27.0,Male,No,4,2985,white
1883,Bachelors,2015,Pune,3,29.0,Male,No,2,1883,white
4044,Bachelors,2016,Bangalore,3,25.0,Male,No,2,4044,white
2166,Bachelors,2014,Pune,3,30.0,Male,No,2,2166,white
2568,Bachelors,2017,Bangalore,1,29.0,Female,No,0,2568,white
992,Bachelors,2013,Pune,3,28.0,Male,Yes,4,992,white
3216,Masters,2017,Pune,2,41.0,Male,No,4,3216,white
1905,Bachelors,2017,New Delhi,3,26.0,Female,No,3,1905,white
3086,Bachelors,2016,Bangalore,3,34.0,Male,No,1,3086,white
1384,Bachelors,2013,Bangalore,3,28.0,Male,No,4,1384,white
3441,Bachelors,2017,New Delhi,3,41.0,Male,No,1,3441,white
1738,Bachelors,2017,Bangalore,3,26.0,Female,No,2,1738,black
4389,Bachelors,2015,Pune,2,28.0,Female,No,4,4389,white
1503,Bachelors,2016,Pune,2,25.0,Female,No,2,1503,white
2564,Masters,2014,Pune,3,31.0,Male,No,2,2564,white
1631,Masters,2015,Pune,2,28.0,Female,No,5,1631,black
3724,Bachelors,2015,Pune,1,38.0,Female,No,4,3724,white
2102,Bachelors,2015,New Delhi,3,32.0,Female,No,2,2102,white
266,Bachelors,2015,New Delhi,3,28.0,Female,No,4,266,white
1033,Bachelors,2016,Bangalore,3,30.0,Male,No,3,1033,black
2631,Masters,2014,Pune,3,27.0,Male,No,4,2631,white
3586,Bachelors,2017,New Delhi,2,34.0,Male,No,5,3586,white
2585,Bachelors,2016,Bangalore,3,29.0,Male,Yes,5,2585,black
1844,Bachelors,2014,Pune,3,28.0,Male,No,4,1844,white
4594,Bachelors,2013,Bangalore,3,38.0,Female,No,0,4594,white
2214,Bachelors,2012,Bangalore,3,31.0,Female,No,1,2214,black
144,Bachelors,2013,Bangalore,3,28.0,Female,No,5,144,black
3959,Bachelors,2016,Bangalore,3,35.0,Male,No,4,3959,white
4343,Bachelors,2013,Bangalore,3,28.0,Male,Yes,4,4343,black
2547,Masters,2017,New Delhi,2,31.0,Male,No,2,2547,white
320,Bachelors,2017,Bangalore,3,30.0,Female,No,2,320,white
1587,Bachelors,2014,Bangalore,3,27.0,Male,No,3,1587,white
1584,Bachelors,2014,Pune,3,27.0,Male,No,4,1584,black
3573,Bachelors,2017,Pune,2,36.0,Female,No,5,3573,white
3699,Bachelors,2015,Bangalore,3,36.0,Male,No,3,3699,black
2282,Bachelors,2018,Pune,3,29.0,Male,No,1,2282,black
1010,Bachelors,2015,Bangalore,3,29.0,Female,No,1,1010,white
3913,Bachelors,2015,Pune,1,39.0,Female,No,1,3913,white
3024,Bachelors,2018,Bangalore,3,34.0,Female,Yes,2,3024,black
3996,Bachelors,2017,New Delhi,3,37.0,Female,No,0,3996,white
191,Bachelors,2015,Bangalore,3,27.0,Male,No,4,191,white
1175,Bachelors,2015,Pune,3,30.0,Female,No,4,1175,white
1690,Bachelors,2017,New Delhi,2,26.0,Male,No,3,1690,yellow
1280,Bachelors,2015,Pune,3,29.0,Female,No,5,1280,white
3350,Bachelors,2012,Bangalore,3,39.0,Male,No,3,3350,white
2232,Bachelors,2017,Pune,3,31.0,Male,No,2,2232,white
687,Masters,2014,New Delhi,3,25.0,Male,No,2,687,white
638,Bachelors,2018,Bangalore,3,29.0,Male,No,5,638,white
569,Bachelors,2016,Bangalore,3,28.0,Male,No,4,569,black
3654,Masters,2017,New Delhi,2,37.0,Male,No,2,3654,white
933,Masters,2012,Bangalore,3,29.0,Male,No,5,933,white
1169,Bachelors,2015,Bangalore,3,29.0,Female,No,5,1169,black
1360,Masters,2015,Bangalore,3,29.0,Male,No,1,1360,white
3287,PHD,2014,Bangalore,3,39.0,Female,No,3,3287,white
3462,Bachelors,2013,Bangalore,3,39.0,Female,No,4,3462,white
1822,Bachelors,2017,Bangalore,3,29.0,Male,Yes,5,1822,white
2790,Bachelors,2013,Bangalore,3,31.0,Female,No,5,2790,black
196,Bachelors,2017,Pune,3,25.0,Male,No,2,196,white
3089,Bachelors,2012,Pune,3,35.0,Male,No,2,3089,white
3785,Bachelors,2017,Pune,2,34.0,Male,No,1,3785,white
2428,Bachelors,2013,Pune,3,29.0,Male,No,2,2428,white
2075,Bachelors,2017,Bangalore,3,29.0,Female,No,5,2075,white
1705,Bachelors,2014,Bangalore,3,28.0,Male,No,4,1705,white
147,Bachelors,2016,Pune,3,29.0,Male,No,1,147,black
797,Masters,2017,New Delhi,2,27.0,Male,No,3,797,white
1750,Masters,2012,New Delhi,3,28.0,Female,No,5,1750,white
623,Bachelors,2016,Pune,3,29.0,Male,No,3,623,black
2286,Masters,2017,New Delhi,2,27.0,Male,No,4,2286,white
4067,Bachelors,2017,Bangalore,1,35.0,Male,Yes,0,4067,black
2028,Bachelors,2015,Pune,2,31.0,Female,Yes,1,2028,black
1473,Bachelors,2015,Bangalore,2,29.0,Female,No,3,1473,black
722,Bachelors,2012,Bangalore,3,27.0,Female,No,4,722,white
1361,Bachelors,2018,Bangalore,3,29.0,Female,Yes,5,1361,black
106,Masters,2015,New Delhi,3,26.0,Male,No,3,106,white
3052,Bachelors,2012,Bangalore,3,36.0,Male,No,1,3052,black
1472,Bachelors,2015,Pune,3,27.0,Female,No,4,1472,white
1117,Bachelors,2012,Bangalore,3,28.0,Male,Yes,5,1117,white
554,Masters,2017,New Delhi,2,26.0,Male,No,3,554,white
299,Bachelors,2012,Bangalore,3,29.0,Male,No,5,299,black
170,Bachelors,2014,New Delhi,3,30.0,Female,No,1,170,white
3326,Bachelors,2017,Pune,2,34.0,Female,No,2,3326,white
3803,Bachelors,2017,New Delhi,2,38.0,Male,No,4,3803,white
3674,Bachelors,2012,Bangalore,3,37.0,Male,No,5,3674,white
1276,Bachelors,2016,New Delhi,3,29.0,Male,No,5,1276,black
2354,Masters,2017,New Delhi,2,28.0,Female,Yes,4,2354,black
3619,Bachelors,2016,Bangalore,3,35.0,Male,No,1,3619,white
415,Bachelors,2012,Pune,3,29.0,Female,No,5,415,white
4282,Masters,2017,New Delhi,2,29.0,Male,No,5,4282,white
3053,Bachelors,2015,Pune,3,37.0,Male,Yes,5,3053,black
3923,Masters,2012,Bangalore,3,40.0,Female,No,3,3923,white
1839,PHD,2017,Bangalore,3,25.0,Female,No,2,1839,white
2956,Bachelors,2017,New Delhi,2,27.0,Female,No,4,2956,black
2317,Bachelors,2014,Bangalore,1,30.0,Male,No,2,2317,white
2915,Bachelors,2018,Bangalore,3,28.0,Male,No,5,2915,white
630,Bachelors,2015,Pune,2,29.0,Female,No,2,630,white
162,Masters,2017,New Delhi,3,26.0,Female,No,2,162,white
413,Bachelors,2015,Pune,2,27.0,Female,Yes,4,413,white
1073,Masters,2018,New Delhi,3,27.0,Male,Yes,4,1073,white
2017,Bachelors,2012,Bangalore,3,27.0,Male,No,4,2017,white
876,Bachelors,2015,Bangalore,3,29.0,Male,Yes,2,876,white
817,Bachelors,2013,Bangalore,3,28.0,Female,No,4,817,white
2255,Bachelors,2013,Bangalore,3,27.0,Female,No,4,2255,black
2734,Bachelors,2012,Bangalore,3,27.0,Female,No,4,2734,black
872,Masters,2017,New Delhi,2,28.0,Male,No,4,872,white
4341,Bachelors,2014,Bangalore,1,41.0,Female,No,4,4341,black
3683,Bachelors,2013,Pune,3,40.0,Female,No,2,3683,white
229,Bachelors,2013,Pune,3,25.0,Male,No,2,229,black
906,Bachelors,2018,Bangalore,3,29.0,Male,Yes,5,906,white
2056,Bachelors,2014,Bangalore,3,29.0,Female,No,2,2056,white
896,Bachelors,2013,Bangalore,3,29.0,Male,No,5,896,black
3871,Bachelors,2018,Bangalore,3,38.0,Male,No,5,3871,black
2153,Bachelors,2014,Bangalore,3,29.0,Male,No,5,2153,black
791,Bachelors,2017,New Delhi,2,29.0,Female,No,5,791,white
1910,Bachelors,2017,Pune,2,28.0,Female,No,5,1910,white
1327,Bachelors,2014,Bangalore,3,27.0,Female,No,3,1327,white
2308,Bachelors,2018,Bangalore,3,28.0,Male,Yes,5,2308,black
2876,Bachelors,2017,New Delhi,2,32.0,Male,No,1,2876,white
698,Bachelors,2017,New Delhi,3,28.0,Female,Yes,5,698,white
3083,Masters,2018,New Delhi,3,43.0,Male,No,2,3083,white
3080,Bachelors,2018,Bangalore,3,37.0,Male,No,1,3080,black
1717,Bachelors,2016,Bangalore,3,26.0,Male,No,3,1717,black
2579,Bachelors,2016,Pune,3,27.0,Male,No,4,2579,black
894,Bachelors,2013,Bangalore,3,29.0,Female,No,3,894,white
3020,Bachelors,2013,Bangalore,3,33.0,Male,No,1,3020,black
3541,Bachelors,2018,Bangalore,3,42.0,Male,No,5,3541,white
4153,Bachelors,2017,Bangalore,3,35.0,Male,No,4,4153,white
1979,Masters,2017,Bangalore,3,30.0,Female,No,0,1979,white
1057,Bachelors,2018,Bangalore,3,26.0,Male,Yes,2,1057,black
3309,Masters,2018,New Delhi,3,41.0,Female,No,2,3309,white
3518,Bachelors,2015,Bangalore,3,39.0,Male,No,3,3518,white
2330,Bachelors,2012,Bangalore,3,27.0,Male,No,4,2330,white
3658,Bachelors,2018,Bangalore,3,33.0,Male,No,2,3658,white
92,Bachelors,2017,New Delhi,2,35.0,Female,No,5,92,white
1234,Bachelors,2015,Pune,2,25.0,Female,No,2,1234,white
1013,Bachelors,2017,Bangalore,3,27.0,Male,No,3,1013,white
3863,Masters,2016,New Delhi,3,39.0,Female,No,2,3863,white
947,Bachelors,2012,Bangalore,3,27.0,Female,Yes,3,947,white
1793,Bachelors,2012,Bangalore,3,29.0,Male,No,5,1793,black
190,Bachelors,2015,Bangalore,3,27.0,Male,No,4,190,white
1531,Bachelors,2013,Pune,1,27.0,Female,No,4,1531,yellow
2682,Bachelors,2014,Bangalore,3,28.0,Female,No,5,2682,white
2812,Bachelors,2015,Pune,2,29.0,Female,No,3,2812,yellow
3894,PHD,2013,New Delhi,3,38.0,Male,No,3,3894,white
3588,Masters,2013,New Delhi,3,36.0,Male,No,4,3588,white
3176,Bachelors,2017,Bangalore,3,36.0,Male,No,3,3176,white
2111,Bachelors,2013,Bangalore,3,31.0,Female,No,1,2111,white
